NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PID_EPHB_FWD_PATHWAY	PID_EPHB_FWD_PATHWAY		21	-0.4956752	-1.3780534	0.11648352	0.32142374	0.963	1290	tags=57%, list=29%, signal=80%	
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES		18	-0.6203272	-1.3776811	0.18021978	0.32073325	0.963	1351	tags=67%, list=30%, signal=95%	
PID_TXA2PATHWAY	PID_TXA2PATHWAY		25	-0.46324494	-1.3762555	0.14718615	0.32158694	0.963	607	tags=36%, list=14%, signal=41%	
WP_CHEMOKINE_SIGNALING_PATHWAY	WP_CHEMOKINE_SIGNALING_PATHWAY		50	-0.4109929	-1.3723376	0.09490741	0.3260559	0.964	1290	tags=46%, list=29%, signal=64%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		20	-0.46716994	-1.3690666	0.101321585	0.32955348	0.964	1082	tags=45%, list=24%, signal=59%	
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY		20	-0.4671699	-1.3690665	0.101321585	0.32824576	0.964	1082	tags=45%, list=24%, signal=59%	
WP_AGERAGE_PATHWAY	WP_AGERAGE_PATHWAY		29	-0.44511667	-1.3666586	0.10722101	0.3306522	0.964	1082	tags=48%, list=24%, signal=63%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		30	-0.42447093	-1.3664756	0.11627907	0.32965073	0.964	1163	tags=43%, list=26%, signal=58%	
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR		32	-0.45944017	-1.3663869	0.15732759	0.32845145	0.964	1595	tags=66%, list=36%, signal=101%	
WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY	WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY		84	-0.39430895	-1.3638847	0.12471132	0.33062705	0.964	920	tags=38%, list=21%, signal=47%	
NABA_COLLAGENS	NABA_COLLAGENS		16	-0.6107094	-1.358902	0.2092511	0.33675963	0.964	651	tags=56%, list=15%, signal=66%	
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	REACTOME_COLLAGEN_CHAIN_TRIMERIZATION		16	-0.61070937	-1.3589019	0.2092511	0.33545434	0.964	651	tags=56%, list=15%, signal=66%	
BIOCARTA_P38MAPK_PATHWAY	BIOCARTA_P38MAPK_PATHWAY		16	-0.4808651	-1.3579433	0.13317756	0.3356119	0.964	1285	tags=56%, list=29%, signal=79%	
PID_S1P_S1P3_PATHWAY	PID_S1P_S1P3_PATHWAY		15	-0.5178787	-1.355633	0.11860465	0.33799183	0.964	1076	tags=47%, list=24%, signal=61%	
REACTOME_SIGNALING_BY_PTK6	REACTOME_SIGNALING_BY_PTK6		20	-0.47434255	-1.3550978	0.15766738	0.3374221	0.964	1486	tags=70%, list=33%, signal=104%	
WP_PDGF_PATHWAY	WP_PDGF_PATHWAY		24	-0.43481556	-1.3545297	0.0974478	0.33700442	0.965	1285	tags=50%, list=29%, signal=70%	
SIG_CHEMOTAXIS	SIG_CHEMOTAXIS		21	-0.4439172	-1.3536507	0.12666667	0.33697537	0.967	1083	tags=52%, list=24%, signal=69%	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE		15	-0.5004073	-1.3521216	0.11899313	0.33798873	0.967	1281	tags=40%, list=29%, signal=56%	
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY	WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY		15	-0.49553487	-1.351352	0.13502109	0.337899	0.967	1076	tags=53%, list=24%, signal=70%	
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY		36	-0.4558467	-1.3510939	0.13033707	0.337002	0.967	607	tags=28%, list=14%, signal=32%	
REACTOME_MUSCLE_CONTRACTION	REACTOME_MUSCLE_CONTRACTION		48	-0.39743033	-1.3501629	0.14351852	0.33708328	0.967	822	tags=35%, list=18%, signal=43%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		53	-0.4021071	-1.3491352	0.115207374	0.3373306	0.967	1290	tags=45%, list=29%, signal=63%	
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT		31	-0.44727278	-1.3447113	0.15226337	0.34262443	0.967	1293	tags=61%, list=29%, signal=86%	
PID_LIS1_PATHWAY	PID_LIS1_PATHWAY		17	-0.4931607	-1.3430936	0.14174758	0.34368417	0.967	1359	tags=59%, list=30%, signal=84%	
PID_CD8_TCR_PATHWAY	PID_CD8_TCR_PATHWAY		16	-0.5469531	-1.3427514	0.14035088	0.34286177	0.967	842	tags=44%, list=19%, signal=54%	
PID_NFAT_3PATHWAY	PID_NFAT_3PATHWAY		28	-0.43669018	-1.3395501	0.1341719	0.34640798	0.967	1356	tags=54%, list=30%, signal=76%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		22	-0.48109794	-1.3392832	0.14035088	0.34547564	0.967	1466	tags=64%, list=33%, signal=94%	
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING		27	-0.41342172	-1.3390607	0.12705882	0.34451637	0.967	1306	tags=48%, list=29%, signal=68%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		29	-0.4650229	-1.338336	0.12882096	0.34428993	0.967	1285	tags=52%, list=29%, signal=72%	
WP_MAPK_SIGNALING_PATHWAY	WP_MAPK_SIGNALING_PATHWAY		64	-0.38527977	-1.3377903	0.11699779	0.3438412	0.967	1476	tags=59%, list=33%, signal=87%	
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR_IN_DISEASE		21	-0.45624927	-1.3369654	0.15118791	0.3438032	0.967	1178	tags=62%, list=26%, signal=84%	
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE		43	-0.4810226	-1.3325995	0.19396552	0.34906837	0.968	756	tags=35%, list=17%, signal=42%	
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE		40	-0.42659515	-1.3317367	0.15598291	0.34923765	0.968	1295	tags=52%, list=29%, signal=73%	
PID_SYNDECAN_1_PATHWAY	PID_SYNDECAN_1_PATHWAY		21	-0.5145286	-1.3300003	0.19690265	0.35051462	0.97	936	tags=52%, list=21%, signal=66%	
WP_ATM_SIGNALING_NETWORK_IN_DEVELOPMENT_AND_DISEASE	WP_ATM_SIGNALING_NETWORK_IN_DEVELOPMENT_AND_DISEASE		24	-0.4338444	-1.3290066	0.15714286	0.35050997	0.97	317	tags=25%, list=7%, signal=27%	
NABA_BASEMENT_MEMBRANES	NABA_BASEMENT_MEMBRANES		19	-0.5827243	-1.3287898	0.2212766	0.34964794	0.97	1506	tags=74%, list=34%, signal=110%	
REACTOME_OPIOID_SIGNALLING	REACTOME_OPIOID_SIGNALLING		28	-0.4290781	-1.3281332	0.15659955	0.34940073	0.97	1250	tags=54%, list=28%, signal=74%	
WP_DNA_REPLICATION	WP_DNA_REPLICATION		18	-0.53371346	-1.3280064	0.22177419	0.34833038	0.97	1263	tags=72%, list=28%, signal=100%	
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS		17	-0.4950485	-1.3267039	0.1673913	0.3489299	0.97	1606	tags=71%, list=36%, signal=110%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		24	-0.43542233	-1.3213964	0.16157205	0.35537273	0.97	1633	tags=67%, list=36%, signal=104%	
PID_HEDGEHOG_GLI_PATHWAY	PID_HEDGEHOG_GLI_PATHWAY		18	-0.47210538	-1.3208438	0.15837105	0.35490888	0.971	1175	tags=44%, list=26%, signal=60%	
REACTOME_RAF_ACTIVATION	REACTOME_RAF_ACTIVATION		15	-0.47368893	-1.3205894	0.15789473	0.35406274	0.971	1439	tags=60%, list=32%, signal=88%	
REACTOME_DNA_STRAND_ELONGATION	REACTOME_DNA_STRAND_ELONGATION		18	-0.53655577	-1.320359	0.22403258	0.35318652	0.971	1263	tags=72%, list=28%, signal=100%	
PID_EPO_PATHWAY	PID_EPO_PATHWAY		15	-0.50453657	-1.3196259	0.14925373	0.35292265	0.971	236	tags=27%, list=5%, signal=28%	
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE		33	-0.4427575	-1.3186272	0.17561984	0.3531506	0.971	1482	tags=64%, list=33%, signal=94%	
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES		30	-0.40497953	-1.3177408	0.15367483	0.3532673	0.971	1359	tags=53%, list=30%, signal=76%	
PID_CXCR3_PATHWAY	PID_CXCR3_PATHWAY		19	-0.48114952	-1.3174632	0.15955056	0.35246018	0.971	508	tags=32%, list=11%, signal=35%	
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES		29	-0.41135043	-1.31419	0.17564403	0.35567924	0.971	1292	tags=52%, list=29%, signal=72%	
REACTOME_IRON_UPTAKE_AND_TRANSPORT	REACTOME_IRON_UPTAKE_AND_TRANSPORT		31	-0.4199121	-1.3140581	0.17607224	0.3546538	0.971	1055	tags=45%, list=24%, signal=59%	
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY		47	-0.4130817	-1.3118325	0.16993465	0.3564645	0.971	1101	tags=43%, list=25%, signal=56%	
WP_P38_MAPK_SIGNALING_PATHWAY	WP_P38_MAPK_SIGNALING_PATHWAY		16	-0.46485353	-1.3102491	0.15850815	0.35757297	0.971	1285	tags=56%, list=29%, signal=79%	
WP_OXIDATIVE_DAMAGE	WP_OXIDATIVE_DAMAGE		16	-0.46648604	-1.309643	0.16294643	0.35730648	0.971	421	tags=25%, list=9%, signal=27%	
WP_MELANOMA	WP_MELANOMA		17	-0.4867283	-1.3078214	0.15022421	0.35863835	0.972	1438	tags=65%, list=32%, signal=95%	
PID_P53_DOWNSTREAM_PATHWAY	PID_P53_DOWNSTREAM_PATHWAY		37	-0.3856507	-1.3070714	0.14798206	0.35846975	0.972	764	tags=32%, list=17%, signal=39%	
PID_NCADHERIN_PATHWAY	PID_NCADHERIN_PATHWAY		17	-0.4965426	-1.3062886	0.1714876	0.35828054	0.972	601	tags=29%, list=13%, signal=34%	
WP_ALLOGRAFT_REJECTION	WP_ALLOGRAFT_REJECTION		29	-0.42690292	-1.3048528	0.16930023	0.35921153	0.972	1127	tags=52%, list=25%, signal=69%	
WP_CELL_CYCLE	WP_CELL_CYCLE		32	-0.43577808	-1.3016632	0.18879668	0.36254814	0.974	1482	tags=63%, list=33%, signal=93%	
WP_SMALL_CELL_LUNG_CANCER	WP_SMALL_CELL_LUNG_CANCER		32	-0.42462927	-1.3012916	0.19480519	0.36191872	0.974	960	tags=44%, list=21%, signal=55%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		66	-0.36866996	-1.3001065	0.13333334	0.3623345	0.974	1476	tags=59%, list=33%, signal=87%	
REACTOME_SUMOYLATION	REACTOME_SUMOYLATION		65	-0.4212648	-1.2997308	0.20127119	0.36161402	0.974	1454	tags=52%, list=32%, signal=76%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		15	-0.45898515	-1.2995949	0.17525773	0.3606157	0.974	647	tags=40%, list=14%, signal=47%	
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION		56	-0.3764453	-1.2985643	0.14957266	0.36093313	0.974	1516	tags=54%, list=34%, signal=80%	
REACTOME_SIGNALING_BY_EGFR	REACTOME_SIGNALING_BY_EGFR		21	-0.46817023	-1.2983736	0.18161926	0.36004576	0.974	1285	tags=52%, list=29%, signal=73%	
WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM	WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM		23	-0.4575118	-1.2982491	0.19117647	0.35904458	0.974	1428	tags=70%, list=32%, signal=102%	
PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY		29	-0.39814216	-1.2952287	0.15789473	0.3619064	0.974	1144	tags=48%, list=26%, signal=64%	
WP_PI3KAKT_SIGNALING_PATHWAY	WP_PI3KAKT_SIGNALING_PATHWAY		82	-0.38147658	-1.2940005	0.18957347	0.36242145	0.974	920	tags=38%, list=21%, signal=47%	
REACTOME_ION_CHANNEL_TRANSPORT	REACTOME_ION_CHANNEL_TRANSPORT		33	-0.41935867	-1.2938176	0.19067797	0.3615511	0.974	1055	tags=42%, list=24%, signal=55%	
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION		31	-0.42292693	-1.293354	0.17987151	0.36101505	0.974	141	tags=19%, list=3%, signal=20%	
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING		36	-0.41054207	-1.2917931	0.17067833	0.36200202	0.974	141	tags=19%, list=3%, signal=20%	
WP_EGFEGFR_SIGNALING_PATHWAY	WP_EGFEGFR_SIGNALING_PATHWAY		70	-0.3765098	-1.2897488	0.16891892	0.36371002	0.975	1199	tags=46%, list=27%, signal=61%	
REACTOME_VESICLE_MEDIATED_TRANSPORT	REACTOME_VESICLE_MEDIATED_TRANSPORT		342	-0.33848426	-1.2896092	0.15766738	0.36277854	0.975	1175	tags=37%, list=26%, signal=46%	
WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1	WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1		16	-0.470971	-1.2859836	0.18032786	0.36708906	0.975	508	tags=31%, list=11%, signal=35%	
WP_G1_TO_S_CELL_CYCLE_CONTROL	WP_G1_TO_S_CELL_CYCLE_CONTROL		16	-0.5373368	-1.2829089	0.2531915	0.37041295	0.975	1482	tags=75%, list=33%, signal=112%	
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION		22	-0.48256293	-1.2809324	0.2400835	0.37203047	0.975	631	tags=36%, list=14%, signal=42%	
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE		20	-0.4482068	-1.2790265	0.19496855	0.3737419	0.975	1227	tags=60%, list=27%, signal=82%	
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_		15	-0.4865056	-1.2776929	0.19396552	0.3745284	0.975	976	tags=40%, list=22%, signal=51%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		26	-0.4368811	-1.2769891	0.21881838	0.37429217	0.975	839	tags=42%, list=19%, signal=52%	
WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS	WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS		15	-0.49307057	-1.2762135	0.2175926	0.37409994	0.975	1356	tags=73%, list=30%, signal=105%	
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK		28	-0.41721815	-1.2712653	0.18055555	0.38011143	0.976	1082	tags=39%, list=24%, signal=51%	
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_		28	-0.4266997	-1.2668205	0.21588595	0.3854312	0.976	1663	tags=64%, list=37%, signal=102%	
REACTOME_FGFR2_ALTERNATIVE_SPLICING	REACTOME_FGFR2_ALTERNATIVE_SPLICING		16	-0.50935346	-1.2656446	0.23360656	0.38609856	0.977	1641	tags=88%, list=37%, signal=138%	
WP_INSULIN_SIGNALING	WP_INSULIN_SIGNALING		58	-0.370861	-1.2653908	0.18021978	0.38523808	0.977	824	tags=28%, list=18%, signal=33%	
REACTOME_HIV_TRANSCRIPTION_ELONGATION	REACTOME_HIV_TRANSCRIPTION_ELONGATION		20	-0.44445568	-1.2650787	0.20905173	0.3845413	0.977	1262	tags=55%, list=28%, signal=76%	
WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON	WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON		22	-0.41012073	-1.2631375	0.18221258	0.3862339	0.978	599	tags=27%, list=13%, signal=31%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		18	-0.4572501	-1.2562793	0.23059867	0.3947105	0.978	316	tags=28%, list=7%, signal=30%	
ST_FAS_SIGNALING_PATHWAY	ST_FAS_SIGNALING_PATHWAY		24	-0.4266897	-1.2549472	0.19700214	0.39536512	0.978	1011	tags=46%, list=23%, signal=59%	
WP_RAS_SIGNALING	WP_RAS_SIGNALING		45	-0.4126373	-1.2548192	0.21428572	0.39440897	0.978	1290	tags=51%, list=29%, signal=71%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		18	-0.42256066	-1.2522807	0.21303259	0.3966884	0.98	647	tags=33%, list=14%, signal=39%	
PID_INTEGRIN_A4B1_PATHWAY	PID_INTEGRIN_A4B1_PATHWAY		23	-0.43035778	-1.2506201	0.23766816	0.39790225	0.98	1177	tags=48%, list=26%, signal=65%	
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER	WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER		21	-0.39371303	-1.2482426	0.16741072	0.40029934	0.981	587	tags=38%, list=13%, signal=44%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS		38	-0.38645542	-1.2464899	0.22294372	0.40180704	0.982	1439	tags=50%, list=32%, signal=73%	
REACTOME_CHROMATIN_MODIFYING_ENZYMES	REACTOME_CHROMATIN_MODIFYING_ENZYMES		50	-0.3923698	-1.2452016	0.23655914	0.40266266	0.982	1696	tags=62%, list=38%, signal=99%	
WP_APOPTOSIS	WP_APOPTOSIS		21	-0.4041925	-1.2446308	0.19486082	0.40224424	0.982	960	tags=38%, list=21%, signal=48%	
PID_A6B1_A6B4_INTEGRIN_PATHWAY	PID_A6B1_A6B4_INTEGRIN_PATHWAY		25	-0.44955754	-1.2439278	0.24093817	0.40209964	0.982	1292	tags=60%, list=29%, signal=84%	
WP_SPINAL_CORD_INJURY	WP_SPINAL_CORD_INJURY		31	-0.38032365	-1.2430352	0.22616407	0.40222177	0.982	373	tags=23%, list=8%, signal=24%	
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT		69	-0.36372843	-1.2415366	0.2053388	0.403082	0.983	1295	tags=45%, list=29%, signal=62%	
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS		19	-0.4117021	-1.2412958	0.19955654	0.4022233	0.983	1069	tags=37%, list=24%, signal=48%	
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY		26	-0.42881647	-1.2404094	0.23873875	0.40226224	0.983	1285	tags=54%, list=29%, signal=75%	
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY		18	-0.473726	-1.239498	0.22832981	0.40231478	0.983	1262	tags=56%, list=28%, signal=77%	
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA	WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA		22	-0.43829137	-1.2373209	0.2375	0.40432873	0.983	1486	tags=55%, list=33%, signal=81%	
REACTOME_CELL_CYCLE	REACTOME_CELL_CYCLE		262	-0.33919987	-1.2334093	0.24093817	0.40882406	0.984	1549	tags=48%, list=35%, signal=69%	
REACTOME_LAMININ_INTERACTIONS	REACTOME_LAMININ_INTERACTIONS		18	-0.518411	-1.2323221	0.2706935	0.40916634	0.984	839	tags=50%, list=19%, signal=61%	
REACTOME_MITOTIC_PROMETAPHASE	REACTOME_MITOTIC_PROMETAPHASE		84	-0.3266085	-1.2315602	0.19271949	0.40905493	0.984	1516	tags=51%, list=34%, signal=76%	
REACTOME_HCMV_EARLY_EVENTS	REACTOME_HCMV_EARLY_EVENTS		49	-0.39608854	-1.22937	0.2744681	0.41112635	0.985	1496	tags=57%, list=33%, signal=85%	
REACTOME_L1CAM_INTERACTIONS	REACTOME_L1CAM_INTERACTIONS		56	-0.36542353	-1.2287341	0.25053996	0.4107465	0.985	599	tags=27%, list=13%, signal=31%	
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION		18	-0.41098255	-1.2280982	0.21291865	0.41056782	0.985	1101	tags=44%, list=25%, signal=59%	
REACTOME_RAB_REGULATION_OF_TRAFFICKING	REACTOME_RAB_REGULATION_OF_TRAFFICKING		38	-0.3863734	-1.2254518	0.24795082	0.41327998	0.985	1358	tags=50%, list=30%, signal=71%	
REACTOME_EXTENSION_OF_TELOMERES	REACTOME_EXTENSION_OF_TELOMERES		22	-0.45278597	-1.2216893	0.23922414	0.41756177	0.985	1227	tags=50%, list=27%, signal=68%	
REACTOME_APOPTOTIC_EXECUTION_PHASE	REACTOME_APOPTOTIC_EXECUTION_PHASE		39	-0.37186384	-1.2216084	0.22030237	0.41651002	0.985	1081	tags=41%, list=24%, signal=54%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		52	-0.36622208	-1.2207897	0.2347826	0.41655666	0.985	1285	tags=48%, list=29%, signal=67%	
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES		19	-0.46214786	-1.2196555	0.24733475	0.41701087	0.985	1881	tags=68%, list=42%, signal=117%	
REACTOME_TCR_SIGNALING	REACTOME_TCR_SIGNALING		66	-0.40819225	-1.2194569	0.30879346	0.41611922	0.985	1234	tags=38%, list=28%, signal=51%	
REACTOME_ESR_MEDIATED_SIGNALING	REACTOME_ESR_MEDIATED_SIGNALING		60	-0.357081	-1.2187772	0.23146068	0.415959	0.985	1178	tags=42%, list=26%, signal=56%	
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR		44	-0.39743054	-1.2179885	0.24507658	0.415943	0.985	1415	tags=55%, list=32%, signal=79%	
REACTOME_HATS_ACETYLATE_HISTONES	REACTOME_HATS_ACETYLATE_HISTONES		18	-0.44830045	-1.2160089	0.23178808	0.4177161	0.985	1125	tags=56%, list=25%, signal=74%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES		20	-0.46772984	-1.2136644	0.27855712	0.41989475	0.986	1085	tags=55%, list=24%, signal=72%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		24	-0.44044644	-1.2126226	0.25541127	0.42019522	0.986	1055	tags=46%, list=24%, signal=60%	
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES		35	-0.35790002	-1.211427	0.22869955	0.42069808	0.986	1359	tags=49%, list=30%, signal=69%	
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT		278	-0.33832386	-1.2097821	0.275	0.42181155	0.987	1146	tags=31%, list=26%, signal=39%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		26	-0.4004903	-1.2095908	0.24597701	0.420965	0.987	405	tags=23%, list=9%, signal=25%	
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY		26	-0.4004903	-1.2095908	0.24597701	0.41981795	0.987	405	tags=23%, list=9%, signal=25%	
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	REACTOME_MITOTIC_SPINDLE_CHECKPOINT		42	-0.37015635	-1.2086957	0.24895397	0.4199258	0.987	1516	tags=52%, list=34%, signal=78%	
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH		24	-0.4441612	-1.2077248	0.27790433	0.42024198	0.987	651	tags=33%, list=15%, signal=39%	
WP_ESC_PLURIPOTENCY_PATHWAYS	WP_ESC_PLURIPOTENCY_PATHWAYS		17	-0.4592392	-1.2068157	0.29156625	0.42044228	0.988	799	tags=47%, list=18%, signal=57%	
REACTOME_HCMV_INFECTION	REACTOME_HCMV_INFECTION		62	-0.37276876	-1.2059517	0.27192983	0.42055538	0.988	1496	tags=55%, list=33%, signal=81%	
REACTOME_INFECTIOUS_DISEASE	REACTOME_INFECTIOUS_DISEASE		393	-0.3251656	-1.2034605	0.26778242	0.4229029	0.988	1141	tags=33%, list=25%, signal=40%	
PID_RHOA_REG_PATHWAY	PID_RHOA_REG_PATHWAY		17	-0.43404248	-1.2025576	0.25641027	0.42307296	0.988	304	tags=29%, list=7%, signal=31%	
