NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
REACTOME_FIBRONECTIN_MATRIX_FORMATION	6		Rejected!	
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	16		Rejected!	
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	94	78		
REACTOME_SIGNALING_BY_NOTCH	247	70		
REACTOME_TELOMERE_MAINTENANCE	113	30		
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	51	18		
REACTOME_METABOLISM_OF_NUCLEOTIDES	99	64		
REACTOME_MITOCHONDRIAL_BIOGENESIS	94	45		
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	36	29		
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	43	35		
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	33		Rejected!	
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	16		Rejected!	
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	10		Rejected!	
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	11		Rejected!	
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS	21		Rejected!	
REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN	5		Rejected!	
REACTOME_SULFIDE_OXIDATION_TO_SULFATE	6		Rejected!	
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE	14		Rejected!	
REACTOME_SULFUR_AMINO_ACID_METABOLISM	28	21		
REACTOME_HIV_LIFE_CYCLE	149	80		
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	28	15		
REACTOME_INTEGRATION_OF_PROVIRUS	9		Rejected!	
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	14		Rejected!	
REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION	14		Rejected!	
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_	18		Rejected!	
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	7		Rejected!	
REACTOME_HIV_INFECTION	231	149		
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	131	107		
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	124	33		
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	94		Rejected!	
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	124	80		
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	18		Rejected!	
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	5		Rejected!	
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	33		Rejected!	
REACTOME_TRIGLYCERIDE_CATABOLISM	24		Rejected!	
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	8		Rejected!	
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	34		
REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION	8		Rejected!	
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	7		Rejected!	
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	34		Rejected!	
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	55	15		
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	42	18		
REACTOME_CELL_CYCLE	693	262		
REACTOME_DISEASE	1580		Rejected!	
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	25		Rejected!	
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	17		Rejected!	
REACTOME_2_LTR_CIRCLE_FORMATION	7		Rejected!	
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	21		Rejected!	
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	10		Rejected!	
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION	8		Rejected!	
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	28	20		
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	67	28		
REACTOME_MTOR_SIGNALLING	40	20		
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF_	55	30		
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	127	40		
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	53	15		
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	18		Rejected!	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	16		Rejected!	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	11		Rejected!	
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	44		Rejected!	
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	45	18		
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE_	97	30		
REACTOME_MITOCHONDRIAL_UNCOUPLING	6		Rejected!	
REACTOME_MTORC1_MEDIATED_SIGNALLING	23		Rejected!	
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	13		Rejected!	
REACTOME_SIGNALING_BY_NTRKS	134	46		
REACTOME_COMPLEMENT_CASCADE	115	43		
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION	8		Rejected!	
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	80	20		
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT	8		Rejected!	
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	71	15		
REACTOME_SIGNALLING_TO_RAS	20		Rejected!	
REACTOME_HIV_TRANSCRIPTION_INITIATION	47		Rejected!	
REACTOME_HIV_TRANSCRIPTION_ELONGATION	43	20		
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	70	26		
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	23		Rejected!	
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	33	18		
REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	9		Rejected!	
REACTOME_THE_FATTY_ACID_CYCLING_MODEL	5		Rejected!	
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	13		Rejected!	
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	95	30		
REACTOME_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE	84	27		
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	97	29		
REACTOME_INNATE_IMMUNE_SYSTEM	1114		Rejected!	
REACTOME_INFLUENZA_INFECTION	157	124		
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	33	27		
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	41	32		
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	44	32		
REACTOME_NOD1_2_SIGNALING_PATHWAY	36		Rejected!	
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	55	17		
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	10		Rejected!	
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	153	53		
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	19		Rejected!	
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	78	22		
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	14		Rejected!	
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	10		Rejected!	
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	14		Rejected!	
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	32	27		
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	73	26		
REACTOME_ARMS_MEDIATED_ACTIVATION	7		Rejected!	
REACTOME_P38MAPK_EVENTS	13		Rejected!	
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	23		Rejected!	
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	5		Rejected!	
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	24		Rejected!	
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	88	50		
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	74	44		
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS	6		Rejected!	
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING	12		Rejected!	
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	26		Rejected!	
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	19		Rejected!	
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	34		Rejected!	
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	13		Rejected!	
REACTOME_ACTIVATION_OF_C3_AND_C5	8		Rejected!	
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	71	31		
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	16		Rejected!	
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	37	32		
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	37	16		
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	20		Rejected!	
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	20		Rejected!	
REACTOME_PHOSPHORYLATION_OF_EMI1	6		Rejected!	
REACTOME_UNWINDING_OF_DNA	12		Rejected!	
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE	6		Rejected!	
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	37	32		
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	14		Rejected!	
REACTOME_SIGNALING_BY_EGFR	50	21		
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	50		Rejected!	
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	26		Rejected!	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	113	93		
REACTOME_DARPP_32_EVENTS	24		Rejected!	
REACTOME_GAB1_SIGNALOSOME	17		Rejected!	
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	14		Rejected!	
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	5		Rejected!	
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	34	29		
REACTOME_EXTENSION_OF_TELOMERES	51	22		
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	17		Rejected!	
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	18		Rejected!	
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	18		Rejected!	
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	14		Rejected!	
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	7		Rejected!	
REACTOME_EGFR_DOWNREGULATION	31		Rejected!	
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	16		Rejected!	
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_	63	25		
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	18		Rejected!	
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	31		Rejected!	
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	33		Rejected!	
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	296	113		
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL	10		Rejected!	
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL	14		Rejected!	
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	26		Rejected!	
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	42		Rejected!	
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	29		Rejected!	
REACTOME_SIGNALING_BY_PDGF	58	24		
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	6		Rejected!	
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	5		Rejected!	
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	60	44		
REACTOME_SIGNALLING_TO_ERKS	34	18		
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	5		Rejected!	
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	11		Rejected!	
REACTOME_CELLULAR_HEXOSE_TRANSPORT	21		Rejected!	
REACTOME_METABOLISM_OF_PORPHYRINS	26	16		
REACTOME_HEME_BIOSYNTHESIS	14		Rejected!	
REACTOME_HEME_DEGRADATION	14		Rejected!	
REACTOME_SIGNALING_BY_FGFR	87	28		
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION	13		Rejected!	
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	20		Rejected!	
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	16		Rejected!	
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION	6		Rejected!	
REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION	7		Rejected!	
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION	12		Rejected!	
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	13		Rejected!	
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION	10		Rejected!	
REACTOME_GAP_JUNCTION_ASSEMBLY	38		Rejected!	
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	21		Rejected!	
REACTOME_GAP_JUNCTION_DEGRADATION	12		Rejected!	
REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM	6		Rejected!	
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	18		Rejected!	
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	120		Rejected!	
REACTOME_CHOLESTEROL_BIOSYNTHESIS	25	18		
REACTOME_SNRNP_ASSEMBLY	54	37		
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	34	20		
REACTOME_DIGESTION_OF_DIETARY_LIPID	7		Rejected!	
REACTOME_ANDROGEN_BIOSYNTHESIS	11		Rejected!	
REACTOME_ESTROGEN_BIOSYNTHESIS	6		Rejected!	
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	24	17		
REACTOME_P75NTR_SIGNALS_VIA_NF_KB	16		Rejected!	
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	59	16		
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	6		Rejected!	
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	11		Rejected!	
REACTOME_P75NTR_REGULATES_AXONOGENESIS	10		Rejected!	
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	97	27		
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	14		Rejected!	
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	15		Rejected!	
REACTOME_MINERALOCORTICOID_BIOSYNTHESIS	6		Rejected!	
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	10		Rejected!	
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	43	21		
REACTOME_SIGNALING_BY_VEGF	106	55		
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	8		Rejected!	
REACTOME_SIGNALING_BY_RHO_GTPASES	454	170		
REACTOME_RHO_GTPASE_CYCLE	140	41		
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	85	53		
REACTOME_RHO_GTPASE_EFFECTORS	324	135		
REACTOME_SIGNALING_BY_WNT	331	99		
REACTOME_METABOLISM_OF_STEROID_HORMONES	35		Rejected!	
REACTOME_PREGNENOLONE_BIOSYNTHESIS	12		Rejected!	
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	17		Rejected!	
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	16		Rejected!	
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	16		Rejected!	
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	21		Rejected!	
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	17		Rejected!	
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM	11		Rejected!	
REACTOME_COENZYME_A_BIOSYNTHESIS	8		Rejected!	
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM	11		Rejected!	
REACTOME_NICOTINATE_METABOLISM	31	17		
REACTOME_VITAMIN_B1_THIAMIN_METABOLISM	5		Rejected!	
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM	8		Rejected!	
REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM	7		Rejected!	
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	123	53		
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	189	89		
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	26		Rejected!	
REACTOME_NICOTINAMIDE_SALVAGING	19		Rejected!	
REACTOME_SIGNALING_BY_NOTCH1	74		Rejected!	
REACTOME_SIGNALING_BY_NOTCH2	33		Rejected!	
REACTOME_PI3K_AKT_ACTIVATION	9		Rejected!	
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	14		Rejected!	
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	10		Rejected!	
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	61	15		
REACTOME_ERK_MAPK_TARGETS	22		Rejected!	
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	191	28		
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	17		Rejected!	
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	110	28		
REACTOME_CREB_PHOSPHORYLATION	7		Rejected!	
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	155	92		
REACTOME_MEMBRANE_TRAFFICKING	629	309		
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	72	51		
REACTOME_CARNITINE_METABOLISM	14		Rejected!	
REACTOME_SIGNALING_BY_BMP	28		Rejected!	
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	234	65		
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL	8		Rejected!	
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	92		Rejected!	
REACTOME_G_PROTEIN_ACTIVATION	28		Rejected!	
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	15		Rejected!	
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	61	23		
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	18		Rejected!	
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	28		Rejected!	
REACTOME_KERATAN_SULFATE_DEGRADATION	13		Rejected!	
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	20		Rejected!	
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	11		Rejected!	
REACTOME_HS_GAG_BIOSYNTHESIS	31		Rejected!	
REACTOME_TCR_SIGNALING	124	66		
REACTOME_HS_GAG_DEGRADATION	22		Rejected!	
REACTOME_CS_DS_DEGRADATION	14		Rejected!	
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	39		Rejected!	
REACTOME_CALCINEURIN_ACTIVATES_NFAT	9		Rejected!	
REACTOME_ERKS_ARE_INACTIVATED	13		Rejected!	
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	194	62		
REACTOME_SIGNALING_BY_HIPPO	20		Rejected!	
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	143	60		
REACTOME_FCGR_ACTIVATION	69	15		
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	82	17		
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	15		Rejected!	
REACTOME_ENOS_ACTIVATION	11		Rejected!	
REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING	5		Rejected!	
REACTOME_MICRORNA_MIRNA_BIOGENESIS	25		Rejected!	
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	68	42		
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	16		Rejected!	
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	13		Rejected!	
REACTOME_LINOLEIC_ACID_LA_METABOLISM	8		Rejected!	
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	76	20		
REACTOME_NADE_MODULATES_DEATH_SIGNALLING	6		Rejected!	
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	16		Rejected!	
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	13		Rejected!	
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	13		Rejected!	
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	18		Rejected!	
REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS	5		Rejected!	
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	14		Rejected!	
REACTOME_THYROXINE_BIOSYNTHESIS	10		Rejected!	
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	24		Rejected!	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS	16		Rejected!	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	21		Rejected!	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5		Rejected!	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS	8		Rejected!	
REACTOME_PECAM1_INTERACTIONS	12		Rejected!	
REACTOME_BASIGIN_INTERACTIONS	25		Rejected!	
REACTOME_TIE2_SIGNALING	18		Rejected!	
REACTOME_GENE_SILENCING_BY_RNA	138	44		
REACTOME_BIOLOGICAL_OXIDATIONS	221	123		
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	65	24		
REACTOME_VITAMINS	6		Rejected!	
REACTOME_FATTY_ACIDS	15		Rejected!	
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	105	55		
REACTOME_MISCELLANEOUS_SUBSTRATES	12		Rejected!	
REACTOME_ENDOGENOUS_STEROLS	27		Rejected!	
REACTOME_EICOSANOIDS	12		Rejected!	
REACTOME_XENOBIOTICS	24		Rejected!	
REACTOME_CYP2E1_REACTIONS	11		Rejected!	
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	148	27		
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	48		Rejected!	
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	31		Rejected!	
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	73		Rejected!	
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	23		Rejected!	
REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA	9		Rejected!	
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	38	18		
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	126	67		
REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET_	8		Rejected!	
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	9		Rejected!	
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX_	21		Rejected!	
REACTOME_SYNTHESIS_OF_LIPOXINS_LX_	6		Rejected!	
REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES	7		Rejected!	
REACTOME_ARACHIDONIC_ACID_METABOLISM	59	29		
REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES	6		Rejected!	
REACTOME_UBIQUINOL_BIOSYNTHESIS	8		Rejected!	
REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE_	9		Rejected!	
REACTOME_HYALURONAN_METABOLISM	17		Rejected!	
REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT	5		Rejected!	
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	55	21		
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	10		Rejected!	
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	85	44		
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	12		Rejected!	
REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	10		Rejected!	
REACTOME_ABACAVIR_METABOLISM	5		Rejected!	
