NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WP_PHOTODYNAMIC_THERAPYINDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING	WP_PHOTODYNAMIC_THERAPYINDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING		16	0.5178084	1.4111875	0.10507881	0.39102477	0.987	856	tags=44%, list=13%, signal=50%	
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION		24	0.51067847	1.4108745	0.12650603	0.39017323	0.987	2772	tags=75%, list=43%, signal=132%	
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450		53	0.5494681	1.4077483	0.19237435	0.39500073	0.987	1817	tags=68%, list=28%, signal=94%	
BIOCARTA_DEATH_PATHWAY	BIOCARTA_DEATH_PATHWAY		20	0.46464667	1.4042199	0.07879925	0.4005406	0.987	2836	tags=65%, list=44%, signal=117%	
REACTOME_SIGNALING_BY_NOTCH	REACTOME_SIGNALING_BY_NOTCH		93	0.4003957	1.4024236	0.1163227	0.40254846	0.987	2211	tags=51%, list=35%, signal=76%	
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER		40	0.44783932	1.401948	0.10925926	0.40190813	0.987	2065	tags=58%, list=32%, signal=84%	
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION		82	0.48733488	1.4017859	0.13235295	0.40058312	0.987	2475	tags=71%, list=39%, signal=114%	
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION		76	0.41538244	1.4001527	0.123574145	0.40246937	0.987	2113	tags=49%, list=33%, signal=72%	
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS		16	0.5086708	1.3995944	0.1373913	0.4018527	0.987	1806	tags=56%, list=28%, signal=78%	
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION		26	0.49374962	1.3995055	0.10956522	0.40046385	0.987	2727	tags=73%, list=43%, signal=127%	
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES		15	0.5146778	1.3963212	0.077943616	0.40509206	0.987	1085	tags=40%, list=17%, signal=48%	
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY	WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY		23	0.45639503	1.3960863	0.09269162	0.40399683	0.987	1392	tags=39%, list=22%, signal=50%	
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS		61	0.47456056	1.3944361	0.10735586	0.4059244	0.987	2281	tags=61%, list=36%, signal=93%	
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_	REACTOME_NONSENSE_MEDIATED_DECAY_NMD_		99	0.44936073	1.3940383	0.16221766	0.40513203	0.987	2475	tags=62%, list=39%, signal=99%	
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	WP_PATHWAYS_REGULATING_HIPPO_SIGNALING		38	0.40089366	1.394026	0.080789946	0.403575	0.987	1321	tags=34%, list=21%, signal=43%	
PID_HNF3A_PATHWAY	PID_HNF3A_PATHWAY		16	0.49792132	1.3939255	0.09769094	0.402212	0.987	1062	tags=38%, list=17%, signal=45%	
WP_STATIN_PATHWAY	WP_STATIN_PATHWAY		24	0.5097736	1.3917258	0.11764706	0.40480593	0.987	1916	tags=54%, list=30%, signal=77%	
WP_NRF2ARE_REGULATION	WP_NRF2ARE_REGULATION		15	0.4973094	1.3869568	0.11614173	0.41314903	0.987	739	tags=33%, list=12%, signal=38%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		50	0.43596444	1.3849719	0.12820514	0.41564623	0.987	1746	tags=54%, list=27%, signal=74%	
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY		85	0.46172035	1.3840016	0.16082475	0.41620114	0.987	2740	tags=71%, list=43%, signal=122%	
KEGG_RIBOSOME	KEGG_RIBOSOME		78	0.48493654	1.3820008	0.14437367	0.41851425	0.987	2475	tags=71%, list=39%, signal=114%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		17	0.54628927	1.3760175	0.14992025	0.42887536	0.987	2364	tags=65%, list=37%, signal=102%	
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS		79	0.4760868	1.3743939	0.1572327	0.43072176	0.987	2475	tags=70%, list=39%, signal=112%	
WP_APOPTOSIS_MODULATION_AND_SIGNALING	WP_APOPTOSIS_MODULATION_AND_SIGNALING		48	0.39521018	1.3719839	0.09314587	0.43421865	0.987	2836	tags=56%, list=44%, signal=100%	
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE		65	0.46164244	1.3678458	0.144	0.4411789	0.988	2863	tags=72%, list=45%, signal=130%	
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION		108	0.4540234	1.3672476	0.15578948	0.44080707	0.988	2475	tags=64%, list=39%, signal=103%	
WP_FRAGILE_X_SYNDROME	WP_FRAGILE_X_SYNDROME		71	0.37312478	1.3668487	0.09057971	0.439945	0.988	1412	tags=32%, list=22%, signal=41%	
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	REACTOME_PLASMA_LIPOPROTEIN_REMODELING		19	0.5638002	1.3652213	0.14137931	0.44156408	0.988	238	tags=21%, list=4%, signal=22%	
BIOCARTA_GH_PATHWAY	BIOCARTA_GH_PATHWAY		19	0.47917813	1.3647166	0.112338856	0.44101122	0.988	1047	tags=32%, list=16%, signal=38%	
PID_REG_GR_PATHWAY	PID_REG_GR_PATHWAY		36	0.4095156	1.3628683	0.072222225	0.44342494	0.988	1473	tags=33%, list=23%, signal=43%	
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY	WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY		30	0.4191036	1.3574836	0.099644125	0.45306674	0.99	1392	tags=30%, list=22%, signal=38%	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT		55	0.39152923	1.3561288	0.109350234	0.45423546	0.99	1955	tags=47%, list=31%, signal=68%	
PID_HIV_NEF_PATHWAY	PID_HIV_NEF_PATHWAY		18	0.47048002	1.3552067	0.106571935	0.4545286	0.99	2836	tags=67%, list=44%, signal=120%	
BIOCARTA_BIOPEPTIDES_PATHWAY	BIOCARTA_BIOPEPTIDES_PATHWAY		20	0.48509815	1.3550386	0.16195858	0.4532703	0.99	2907	tags=60%, list=46%, signal=110%	
REACTOME_ION_HOMEOSTASIS	REACTOME_ION_HOMEOSTASIS		20	0.4400408	1.354967	0.15327103	0.45175987	0.99	1073	tags=30%, list=17%, signal=36%	
REACTOME_NUCLEOTIDE_SALVAGE	REACTOME_NUCLEOTIDE_SALVAGE		17	0.46581638	1.35396	0.11891892	0.45220336	0.99	1718	tags=35%, list=27%, signal=48%	
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT		82	0.41267842	1.3531256	0.119284295	0.4523377	0.99	1948	tags=46%, list=31%, signal=66%	
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION		134	0.35521632	1.3524784	0.16030534	0.45199898	0.991	2158	tags=39%, list=34%, signal=57%	
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES		16	0.4846005	1.3523364	0.14177693	0.45063397	0.991	2389	tags=56%, list=37%, signal=90%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		36	0.40643334	1.3522886	0.116693676	0.44912884	0.991	2347	tags=53%, list=37%, signal=83%	
PID_MYC_ACTIV_PATHWAY	PID_MYC_ACTIV_PATHWAY		50	0.40804186	1.3506922	0.11494253	0.4507519	0.991	1881	tags=38%, list=29%, signal=53%	
WP_FERROPTOSIS	WP_FERROPTOSIS		27	0.41261375	1.3489201	0.13863216	0.452805	0.991	1764	tags=44%, list=28%, signal=61%	
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS		17	0.44844404	1.3479508	0.09015025	0.45330963	0.991	1287	tags=47%, list=20%, signal=59%	
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES		24	0.48818514	1.3476337	0.13284133	0.45232433	0.991	2644	tags=79%, list=41%, signal=135%	
REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI		365	0.35087153	1.3460113	0.12619503	0.45388767	0.991	2740	tags=50%, list=43%, signal=83%	
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES		21	0.44574517	1.345026	0.15332198	0.4544208	0.993	618	tags=24%, list=10%, signal=26%	
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA		63	0.3916402	1.3385657	0.110612854	0.46644711	0.993	1473	tags=32%, list=23%, signal=41%	
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS		46	0.38053262	1.3385026	0.098615915	0.4650177	0.993	1287	tags=35%, list=20%, signal=43%	
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC		24	0.522316	1.3383436	0.20970874	0.4636968	0.993	888	tags=38%, list=14%, signal=43%	
WP_TNF_ALPHA_SIGNALING_PATHWAY	WP_TNF_ALPHA_SIGNALING_PATHWAY		57	0.38378182	1.3361243	0.09872029	0.4666643	0.993	2836	tags=51%, list=44%, signal=91%	
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION		96	0.40768093	1.3334651	0.13060428	0.47045606	0.994	2243	tags=49%, list=35%, signal=74%	
WP_SELENIUM_MICRONUTRIENT_NETWORK	WP_SELENIUM_MICRONUTRIENT_NETWORK		61	0.41871002	1.3330994	0.15127389	0.46947232	0.994	2430	tags=54%, list=38%, signal=87%	
BIOCARTA_IGF1R_PATHWAY	BIOCARTA_IGF1R_PATHWAY		18	0.46473452	1.3324256	0.10626186	0.46936142	0.994	1054	tags=28%, list=17%, signal=33%	
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER	WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER		28	0.41105562	1.3303249	0.12195122	0.47231734	0.994	1047	tags=29%, list=16%, signal=34%	
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC		19	0.46855426	1.3269678	0.17279412	0.47781742	0.994	1943	tags=68%, list=30%, signal=98%	
PID_LKB1_PATHWAY	PID_LKB1_PATHWAY		29	0.43281832	1.323091	0.116541356	0.48411798	0.994	1392	tags=34%, list=22%, signal=44%	
REACTOME_CLEC7A_DECTIN_1_SIGNALING	REACTOME_CLEC7A_DECTIN_1_SIGNALING		79	0.3949175	1.3226912	0.18786693	0.4833533	0.994	2701	tags=61%, list=42%, signal=104%	
WP_NANOMATERIAL_INDUCED_APOPTOSIS	WP_NANOMATERIAL_INDUCED_APOPTOSIS		15	0.49544612	1.3223528	0.11909263	0.48252854	0.994	2753	tags=80%, list=43%, signal=140%	
REACTOME_SELECTIVE_AUTOPHAGY	REACTOME_SELECTIVE_AUTOPHAGY		55	0.37909555	1.3223494	0.15508021	0.48093745	0.994	2906	tags=65%, list=46%, signal=119%	
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING		87	0.38413215	1.3204829	0.1852552	0.48340988	0.994	2327	tags=49%, list=36%, signal=77%	
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE_	REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE_		20	0.5162612	1.3136132	0.19805825	0.4960966	0.994	2164	tags=65%, list=34%, signal=98%	
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES		20	0.465736	1.3121591	0.14516129	0.49743545	0.994	1844	tags=50%, list=29%, signal=70%	
PID_VEGFR1_PATHWAY	PID_VEGFR1_PATHWAY		19	0.42223927	1.3093266	0.15384616	0.50168484	0.994	1047	tags=26%, list=16%, signal=31%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES		89	0.33640054	1.3092029	0.09780776	0.5003012	0.994	2547	tags=51%, list=40%, signal=83%	
WP_NONSMALL_CELL_LUNG_CANCER	WP_NONSMALL_CELL_LUNG_CANCER		42	0.382374	1.3062904	0.14159292	0.50474143	0.994	2907	tags=52%, list=46%, signal=96%	
REACTOME_G2_M_CHECKPOINTS	REACTOME_G2_M_CHECKPOINTS		82	0.4207108	1.305682	0.19085488	0.5043713	0.994	2205	tags=52%, list=35%, signal=79%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES		21	0.4396741	1.3037055	0.14808363	0.5069942	0.994	1759	tags=48%, list=28%, signal=66%	
ST_FAS_SIGNALING_PATHWAY	ST_FAS_SIGNALING_PATHWAY		38	0.38072032	1.3036422	0.14208633	0.50544864	0.994	2916	tags=58%, list=46%, signal=106%	
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION		86	0.40011165	1.3026717	0.19465649	0.5058994	0.994	2701	tags=58%, list=42%, signal=99%	
BIOCARTA_KERATINOCYTE_PATHWAY	BIOCARTA_KERATINOCYTE_PATHWAY		22	0.45494583	1.3017495	0.19156414	0.5061194	0.994	1924	tags=36%, list=30%, signal=52%	
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING		107	0.36093906	1.2993574	0.18923934	0.5098546	0.994	2701	tags=51%, list=42%, signal=88%	
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES		15	0.48462135	1.2983252	0.17894737	0.510582	0.994	1955	tags=60%, list=31%, signal=86%	
WP_ESC_PLURIPOTENCY_PATHWAYS	WP_ESC_PLURIPOTENCY_PATHWAYS		26	0.39314532	1.2976956	0.12746859	0.5101427	0.994	2919	tags=58%, list=46%, signal=106%	
WP_TRANSLATION_FACTORS	WP_TRANSLATION_FACTORS		43	0.44168168	1.2950153	0.18565401	0.51384383	0.994	2712	tags=60%, list=42%, signal=104%	
REACTOME_GLYCOGEN_METABOLISM	REACTOME_GLYCOGEN_METABOLISM		18	0.5165709	1.2933348	0.2046589	0.51545125	0.994	1730	tags=56%, list=27%, signal=76%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		81	0.3612997	1.2915493	0.13577981	0.51763034	0.994	1669	tags=32%, list=26%, signal=43%	
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS		17	0.4769533	1.2911757	0.18131869	0.5167931	0.994	2268	tags=65%, list=36%, signal=100%	
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS	WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS		33	0.3926292	1.2899996	0.15254237	0.5176683	0.994	2821	tags=52%, list=44%, signal=92%	
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR_	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR_		97	0.37208694	1.2898712	0.22033899	0.5162706	0.994	2115	tags=42%, list=33%, signal=62%	
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S		58	0.4436142	1.2889522	0.20711297	0.51661587	0.994	2792	tags=67%, list=44%, signal=118%	
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS		110	0.39179227	1.2883114	0.18292683	0.51630753	0.994	2966	tags=60%, list=46%, signal=110%	
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY	WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY		24	0.43849856	1.2848135	0.1888	0.5219413	0.994	1458	tags=50%, list=23%, signal=65%	
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING		18	0.44330677	1.2839856	0.17708333	0.52198696	0.994	1562	tags=33%, list=24%, signal=44%	
WP_PARKINSONS_DISEASE_PATHWAY	WP_PARKINSONS_DISEASE_PATHWAY		22	0.4132763	1.2830999	0.16788322	0.5222766	0.994	2821	tags=59%, list=44%, signal=106%	
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY	WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY		77	0.35502845	1.2817354	0.14262024	0.5234211	0.994	2241	tags=39%, list=35%, signal=59%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		20	0.41094923	1.2813804	0.16168717	0.52257866	0.994	1219	tags=30%, list=19%, signal=37%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		21	0.43984997	1.2812002	0.17088607	0.5213533	0.994	1289	tags=38%, list=20%, signal=48%	
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES		18	0.45153272	1.2783585	0.14466546	0.5256052	0.994	2649	tags=56%, list=42%, signal=95%	
WP_ADIPOGENESIS	WP_ADIPOGENESIS		44	0.3813597	1.2772856	0.12733446	0.5263744	0.994	1974	tags=39%, list=31%, signal=56%	
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE		143	0.34664622	1.277271	0.14762741	0.52479607	0.994	2909	tags=59%, list=46%, signal=106%	
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT		20	0.46469218	1.276858	0.1949807	0.52430654	0.994	1099	tags=35%, list=17%, signal=42%	
PID_ERBB4_PATHWAY	PID_ERBB4_PATHWAY		17	0.43561527	1.2735943	0.18434782	0.5292965	0.994	1340	tags=29%, list=21%, signal=37%	
REACTOME_LDL_CLEARANCE	REACTOME_LDL_CLEARANCE		19	0.43867168	1.271211	0.20145191	0.5327711	0.994	2189	tags=42%, list=34%, signal=64%	
WP_TAMOXIFEN_METABOLISM	WP_TAMOXIFEN_METABOLISM		18	0.57411367	1.2710052	0.26223776	0.53160673	0.994	1817	tags=72%, list=28%, signal=101%	
WP_APOPTOSIS	WP_APOPTOSIS		44	0.37861258	1.268683	0.13725491	0.535004	0.994	2836	tags=50%, list=44%, signal=89%	
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS		128	0.3317706	1.2676605	0.14356436	0.53531724	0.994	1702	tags=32%, list=27%, signal=43%	
KEGG_GLIOMA	KEGG_GLIOMA		31	0.3797199	1.2653729	0.18434782	0.5388134	0.994	2907	tags=48%, list=46%, signal=88%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		26	0.40972006	1.2650014	0.21892393	0.53800106	0.995	2344	tags=46%, list=37%, signal=73%	
REACTOME_NUCLEOBASE_BIOSYNTHESIS	REACTOME_NUCLEOBASE_BIOSYNTHESIS		15	0.4764133	1.2647483	0.20081967	0.5369472	0.995	1801	tags=53%, list=28%, signal=74%	
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT		335	0.31322658	1.2635015	0.2007435	0.53793234	0.995	2635	tags=49%, list=41%, signal=79%	
REACTOME_GLUCOSE_METABOLISM	REACTOME_GLUCOSE_METABOLISM		79	0.35252005	1.2617285	0.16201118	0.5400018	0.995	772	tags=22%, list=12%, signal=24%	
KEGG_MELANOMA	KEGG_MELANOMA		24	0.38599616	1.2610189	0.18307427	0.53991807	0.995	2729	tags=46%, list=43%, signal=80%	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM		39	0.38570493	1.2599672	0.18461539	0.5405012	0.995	2051	tags=46%, list=32%, signal=68%	
BIOCARTA_CXCR4_PATHWAY	BIOCARTA_CXCR4_PATHWAY		15	0.44332695	1.2599392	0.1928839	0.53900725	0.995	1321	tags=33%, list=21%, signal=42%	
KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS		28	0.44415167	1.2598133	0.23735408	0.5377074	0.995	1605	tags=46%, list=25%, signal=62%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		46	0.36212015	1.2592592	0.18932875	0.53732127	0.995	514	tags=17%, list=8%, signal=19%	
WP_MESODERMAL_COMMITMENT_PATHWAY	WP_MESODERMAL_COMMITMENT_PATHWAY		30	0.38941544	1.2581238	0.16903915	0.5379946	0.995	1159	tags=27%, list=18%, signal=32%	
BIOCARTA_EIF4_PATHWAY	BIOCARTA_EIF4_PATHWAY		21	0.40798706	1.2568725	0.17375231	0.53892887	0.995	2241	tags=43%, list=35%, signal=66%	
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS_	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS_		93	0.36039522	1.2555894	0.23809524	0.54005724	0.995	2860	tags=60%, list=45%, signal=108%	
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE		20	0.42969838	1.2554885	0.18949343	0.53871	0.995	3116	tags=60%, list=49%, signal=117%	
REACTOME_PROTEIN_FOLDING	REACTOME_PROTEIN_FOLDING		59	0.3648527	1.2553129	0.19516729	0.53756773	0.995	2881	tags=63%, list=45%, signal=113%	
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		22	0.41428593	1.253696	0.19419238	0.53925776	0.995	2344	tags=55%, list=37%, signal=86%	
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE		19	0.43242937	1.2525815	0.20552677	0.5400461	0.995	2470	tags=53%, list=39%, signal=86%	
BIOCARTA_GPCR_PATHWAY	BIOCARTA_GPCR_PATHWAY		16	0.45037422	1.2518557	0.19855596	0.54005927	0.995	1321	tags=31%, list=21%, signal=39%	
REACTOME_CARDIAC_CONDUCTION	REACTOME_CARDIAC_CONDUCTION		22	0.39360118	1.2508694	0.21942446	0.5405746	0.995	613	tags=23%, list=10%, signal=25%	
BIOCARTA_CHEMICAL_PATHWAY	BIOCARTA_CHEMICAL_PATHWAY		15	0.44466442	1.2499528	0.21705426	0.5408642	0.995	2295	tags=40%, list=36%, signal=62%	
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX		20	0.42662796	1.245674	0.18833333	0.54847306	0.995	477	tags=20%, list=7%, signal=22%	
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS		161	0.3308064	1.2439686	0.17495395	0.55032796	0.995	1597	tags=30%, list=25%, signal=40%	
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT		46	0.3569336	1.2432337	0.18727273	0.55024415	0.995	2616	tags=46%, list=41%, signal=77%	
REACTOME_GLUCONEOGENESIS	REACTOME_GLUCONEOGENESIS		25	0.4803932	1.2422249	0.2423077	0.5509025	0.995	1258	tags=48%, list=20%, signal=60%	
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH		128	0.3381238	1.241498	0.23416507	0.5508787	0.995	2874	tags=59%, list=45%, signal=104%	
PID_TRAIL_PATHWAY	PID_TRAIL_PATHWAY		18	0.41404662	1.2413229	0.20664206	0.54970026	0.995	2836	tags=56%, list=44%, signal=100%	
BIOCARTA_AT1R_PATHWAY	BIOCARTA_AT1R_PATHWAY		18	0.43185356	1.2371396	0.22947761	0.55681306	0.995	2252	tags=44%, list=35%, signal=68%	
