NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN		22	-0.22936647	-0.57918674	0.86092716	1.0	1.0	4925	tags=100%, list=77%, signal=436%	
REACTOME_EGFR_DOWNREGULATION	REACTOME_EGFR_DOWNREGULATION		17	-0.19289978	-0.57563215	0.9466357	1.0	1.0	5156	tags=100%, list=81%, signal=519%	
PID_TOLL_ENDOGENOUS_PATHWAY	PID_TOLL_ENDOGENOUS_PATHWAY		15	-0.20611826	-0.57105315	0.9636804	1.0	1.0	687	tags=33%, list=11%, signal=37%	
WP_RETINOBLASTOMA_GENE_IN_CANCER	WP_RETINOBLASTOMA_GENE_IN_CANCER		46	-0.20214611	-0.5698973	0.8490991	1.0	1.0	5103	tags=100%, list=80%, signal=495%	
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME		48	-0.20523122	-0.5677197	0.861244	1.0	1.0	4337	tags=96%, list=68%, signal=297%	
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX		15	-0.21984924	-0.5674982	0.92287916	1.0	1.0	4984	tags=100%, list=78%, signal=455%	
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME		26	-0.1720351	-0.5639144	0.9617978	1.0	1.0	4593	tags=96%, list=72%, signal=341%	
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		18	-0.22019845	-0.5612752	0.9124236	1.0	1.0	3806	tags=94%, list=60%, signal=233%	
WP_CYTOSOLIC_DNASENSING_PATHWAY	WP_CYTOSOLIC_DNASENSING_PATHWAY		31	-0.17643268	-0.5587393	0.9375	1.0	1.0	4203	tags=94%, list=66%, signal=273%	
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA		15	-0.22265698	-0.5578029	0.89525694	1.0	1.0	3416	tags=93%, list=54%, signal=200%	
REACTOME_NETRIN_1_SIGNALING	REACTOME_NETRIN_1_SIGNALING		21	-0.17867392	-0.5561519	0.9498747	1.0	1.0	346	tags=14%, list=5%, signal=15%	
WP_ENDODERM_DIFFERENTIATION	WP_ENDODERM_DIFFERENTIATION		38	-0.17005499	-0.5456323	0.9594883	1.0	1.0	466	tags=13%, list=7%, signal=14%	
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS		17	-0.19405057	-0.54408664	0.9357143	1.0	1.0	797	tags=24%, list=12%, signal=27%	
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS		23	-0.2533019	-0.54334277	0.8657407	1.0	1.0	4773	tags=100%, list=75%, signal=395%	
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES		24	-0.1705146	-0.53851146	0.96355355	1.0	1.0	623	tags=21%, list=10%, signal=23%	
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING		26	-0.17519088	-0.53342366	0.938	1.0	1.0	705	tags=19%, list=11%, signal=22%	
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES		68	-0.16825053	-0.5315351	0.92688173	1.0	1.0	997	tags=22%, list=16%, signal=26%	
REACTOME_CELLULAR_SENESCENCE	REACTOME_CELLULAR_SENESCENCE		70	-0.15175036	-0.5303479	0.9785714	1.0	1.0	5426	tags=100%, list=85%, signal=660%	
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS		30	-0.17544086	-0.5298275	0.9551569	1.0	1.0	495	tags=17%, list=8%, signal=18%	
PID_IL12_2PATHWAY	PID_IL12_2PATHWAY		21	-0.18140694	-0.52853185	0.9380342	1.0	1.0	571	tags=14%, list=9%, signal=16%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		50	-0.15220407	-0.5262651	0.97897196	1.0	1.0	788	tags=20%, list=12%, signal=23%	
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS		48	-0.18883595	-0.5251832	0.88819873	1.0	1.0	4323	tags=96%, list=68%, signal=295%	
WP_P38_MAPK_SIGNALING_PATHWAY	WP_P38_MAPK_SIGNALING_PATHWAY		20	-0.1737136	-0.5245296	0.98444444	1.0	1.0	449	tags=15%, list=7%, signal=16%	
BIOCARTA_P38MAPK_PATHWAY	BIOCARTA_P38MAPK_PATHWAY		19	-0.17518766	-0.5234854	0.98249453	1.0	1.0	449	tags=16%, list=7%, signal=17%	
PID_IL8_CXCR2_PATHWAY	PID_IL8_CXCR2_PATHWAY		24	-0.19077682	-0.5177881	0.9223947	1.0	1.0	1063	tags=29%, list=17%, signal=35%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX		22	-0.18867013	-0.5137157	0.9444444	1.0	1.0	12	tags=5%, list=0%, signal=5%	
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY		29	-0.16163552	-0.5125892	0.96732026	1.0	1.0	346	tags=10%, list=5%, signal=11%	
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL		56	-0.18702878	-0.5117557	0.8793774	1.0	1.0	4760	tags=98%, list=75%, signal=383%	
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE		19	-0.19521117	-0.510968	0.94196427	1.0	1.0	474	tags=16%, list=7%, signal=17%	
PID_PI3KCI_AKT_PATHWAY	PID_PI3KCI_AKT_PATHWAY		27	-0.16406146	-0.50663185	0.9635974	1.0	1.0	377	tags=11%, list=6%, signal=12%	
WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR	WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR		18	-0.17735423	-0.50151664	0.9639066	1.0	1.0	4169	tags=94%, list=65%, signal=272%	
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS	WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS		32	-0.15178318	-0.5002971	0.9822222	1.0	1.0	705	tags=22%, list=11%, signal=24%	
PID_CD8_TCR_PATHWAY	PID_CD8_TCR_PATHWAY		28	-0.1619333	-0.49792585	0.9726027	1.0	1.0	1021	tags=32%, list=16%, signal=38%	
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_		45	-0.18302305	-0.49240416	0.9063232	1.0	1.0	5224	tags=100%, list=82%, signal=547%	
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX		22	-0.15893728	-0.4923034	0.98657715	1.0	1.0	5373	tags=100%, list=84%, signal=630%	
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS		79	-0.13441579	-0.48696667	0.98210293	1.0	1.0	1105	tags=27%, list=17%, signal=32%	
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS		54	-0.1705585	-0.486767	0.92147803	1.0	1.0	4846	tags=98%, list=76%, signal=404%	
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_		34	-0.15923767	-0.48625988	0.96311474	1.0	1.0	5373	tags=100%, list=84%, signal=629%	
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK		39	-0.1535152	-0.48292246	0.96473026	1.0	1.0	4895	tags=97%, list=77%, signal=415%	
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT		28	-0.21856806	-0.47989455	0.87723213	1.0	1.0	4995	tags=100%, list=78%, signal=458%	
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION		25	-0.18491435	-0.47313234	0.9305556	1.0	1.0	3529	tags=92%, list=55%, signal=205%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		40	-0.15103264	-0.47248918	0.9585921	1.0	1.0	5426	tags=100%, list=85%, signal=663%	
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS		42	-0.17445228	-0.47080034	0.92997813	1.0	1.0	4323	tags=95%, list=68%, signal=293%	
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE		53	-0.20205371	-0.4659807	0.89183223	1.0	1.0	5105	tags=100%, list=80%, signal=495%	
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION		25	-0.17652145	-0.46048397	0.9636804	1.0	1.0	4164	tags=96%, list=65%, signal=275%	
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS		83	-0.14508164	-0.45993233	0.95784545	1.0	1.0	705	tags=16%, list=11%, signal=17%	
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL		27	-0.15541475	-0.4584281	0.9829424	1.0	1.0	518	tags=19%, list=8%, signal=20%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		19	-0.15886235	-0.45679322	0.99176955	1.0	1.0	5373	tags=100%, list=84%, signal=630%	
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ_	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ_		21	-0.1710154	-0.4351439	0.96705884	1.0	1.0	5296	tags=100%, list=83%, signal=585%	
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS		39	-0.15940739	-0.42960262	0.9491525	1.0	1.0	4742	tags=97%, list=74%, signal=377%	
BIOCARTA_TOLL_PATHWAY	BIOCARTA_TOLL_PATHWAY		15	-0.15876256	-0.42585245	0.9933036	1.0	1.0	5373	tags=100%, list=84%, signal=630%	
WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY	WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY		23	-0.15896226	-0.4209555	0.97949886	1.0	1.0	5373	tags=100%, list=84%, signal=630%	
PID_P38_ALPHA_BETA_PATHWAY	PID_P38_ALPHA_BETA_PATHWAY		18	-0.15617944	-0.41902333	0.98474944	1.0	1.0	346	tags=11%, list=5%, signal=12%	
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION	WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION		19	-0.15886235	-0.41145954	0.98876405	1.0	1.0	5373	tags=100%, list=84%, signal=630%	
REACTOME_CHROMATIN_MODIFYING_ENZYMES	REACTOME_CHROMATIN_MODIFYING_ENZYMES		94	-0.13514814	-0.41127285	0.98433423	1.0	1.0	1157	tags=28%, list=18%, signal=33%	
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS		39	-0.15376031	-0.40841725	0.95131844	1.0	1.0	4742	tags=97%, list=74%, signal=377%	
WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION	WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION		15	-0.16087414	-0.40809724	0.98883927	1.0	1.0	4068	tags=93%, list=64%, signal=257%	
WP_COMPLEMENT_ACTIVATION	WP_COMPLEMENT_ACTIVATION		15	-0.21812186	-0.4059084	0.9472574	1.0	1.0	4995	tags=100%, list=78%, signal=459%	
WP_RETT_SYNDROME_CAUSING_GENES	WP_RETT_SYNDROME_CAUSING_GENES		19	-0.14681752	-0.4028875	0.9958763	1.0	1.0	583	tags=16%, list=9%, signal=17%	
REACTOME_HCMV_INFECTION	REACTOME_HCMV_INFECTION		83	-0.12466146	-0.3991929	0.9891068	1.0	1.0	832	tags=18%, list=13%, signal=21%	
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS		37	-0.14630434	-0.39029428	0.9837067	1.0	1.0	4742	tags=97%, list=74%, signal=376%	
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS		35	-0.14082262	-0.38265398	0.9678068	1.0	1.0	4742	tags=97%, list=74%, signal=376%	
REACTOME_HCMV_EARLY_EVENTS	REACTOME_HCMV_EARLY_EVENTS		63	-0.118686154	-0.3775317	0.99577165	1.0	1.0	383	tags=10%, list=6%, signal=10%	
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS		31	-0.1355023	-0.36082372	0.98993963	1.0	1.0	4742	tags=97%, list=74%, signal=375%	
REACTOME_HIV_LIFE_CYCLE	REACTOME_HIV_LIFE_CYCLE		115	-0.10981907	-0.34216225	0.9912088	1.0	1.0	5506	tags=99%, list=86%, signal=708%	
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS		30	-0.12633586	-0.33700636	0.99598396	1.0	1.0	4742	tags=97%, list=74%, signal=374%	
REACTOME_HATS_ACETYLATE_HISTONES	REACTOME_HATS_ACETYLATE_HISTONES		33	-0.115765154	-0.32566383	0.9976019	1.0	1.0	159	tags=6%, list=2%, signal=6%	
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA		26	-0.14786848	-0.32365733	0.9843401	0.99861324	1.0	5444	tags=100%, list=85%, signal=677%	
REACTOME_SUMOYLATION	REACTOME_SUMOYLATION		90	-0.10613497	-0.3179803	0.99775785	0.996132	1.0	1034	tags=19%, list=16%, signal=22%	
